ID_BOW,Numero_Protocolo,Empresa_Responsable,Nombre_Especimen,Investigador_Asignado,Sede_Contencion,Tipo_BOW,Cepa_Origen,Nivel_Peligro,Tipo_Contencion,Estado_Especimen,Unidades_Stock,Unidades_Activas,Unidades_Cuarentena,Unidades_Eliminadas,Peso_Promedio_kg,Altura_Promedio_m,Fecha_Creacion,Fecha_Ultimo_Reporte,Dias_En_Inventario,Comportamiento_Primario,Tasa_Mutacion_Pct,Estabilidad_Genetica_Pct,Tasa_Mortalidad_Contencion_Pct,Tasa_Fuga_Historica_Pct,Incidente_Fuga_Mas_Reciente,Bajas_Personal_Causadas,Tasa_Neutralizacion_Pct,Protocolo_Terminacion,Estado_Regulatorio,Aprobacion_Comite_Bioseguridad,Presupuesto_Mantenimiento_USD,Costo_Por_Unidad_USD,Estado_Publicacion_Interna,Clasificacion_Documental,Patentes_Bio_Aplicadas,Potencial_Armamento,Entorno_Operacion,Region_Geografica,Numero_Instalaciones,Socio_Externo_CRO,Puntuacion_Contencion,Incidentes_Protocolo,Cumplimiento_Bioseguridad_Pct,Tasa_Retencion_Especimenes_Pct,Tiempo_Desarrollo_Dias,Año_Creacion,Mes_Creacion,Trimestre_Creacion,Estado_Proyecto
BOW-7571-0369,UC-BOW-528-2012,Industrias Uroboros,G-Adulto Fase 5,Dr. William Birkin,Base Antártica Umbrella,Zombie,Progenitor Puro,NIVEL-2 Bajo,Bóveda Magnética,Eliminado,22,21,0,22,87.2,1.68,2005-09-20,2007-12-14,815,Agresivo,47.5,52.0,38.1,7.7,Sin Registro,114,38.7,Crioablación,Activo en Base de Datos,Pendiente,2841126,370566,No Publicado,SECRETO,7,Uso Inmediato,Ártico,América del Norte,11,Classified Partner,83.8,9,97.5,60.5,2028,2005,9,Q3,Activo
BOW-9152-0370,UC-BOW-574-2017,WilPharma Corp.,Ivy (Planta Zombie),Dr. Albert Wesker,Instalación de Ciudad Flotante Terragrigia,Experimental,Uroboros,NIVEL-6 EXTINCIÓN,Tanque Criogénico,Eliminado,26,6,11,2,65.5,3.85,2013-03-03,2014-01-27,330,Obediente (Verbal),9.4,94.0,32.1,9.7,2020-12-02 00:00:00,85,40.2,Protocolo Tyrant-Kill,Archivado,Clasificado,4205361,155679,Restringido,SECRETO,6,Alto,Bunker Sellado,América del Norte,11,Umbrella-EU,82.7,19,74.9,50.1,2067,2013,3,Q1,Archivado
BOW-9662-0371,UC-BOW-704-2024,Fundación Spencer,Zombie Militar,Dr. Lance Hall,Instalación Africana Kijuju,Tyrant,Progenitor Puro,NIVEL-6 EXTINCIÓN,Contenedor Sellado T-Rojo,En Pruebas,10,5,5,21,458.7,3.77,2009-07-11,2010-09-26,442,Agresivo,82.2,20.2,10.9,9.8,Sin Registro,4,58.1,Crioablación,Activo en Base de Datos,Suspendido,3550105,497088,Archivado TS,SECRETO,5,En Evaluación,Urbano,África Sub-Sahariana,5,Umbrella-EU,93.5,1,92.7,83.4,2463,2009,7,Q3,En Revisión
BOW-2246-0372,UC-BOW-921-2013,División BioWeapon BSAA,Tyrant T-002,Dr. Richard Aiken,Instalación de Ciudad Flotante Terragrigia,G-Type,Mutación Natural,NIVEL-6 EXTINCIÓN,Jaula Biométrica,Clasificado,1,0,0,7,791.8,2.14,2013-11-09,2015-05-16,553,Reactivo Movimiento,90.7,8.8,15.9,10.8,2012-08-07 00:00:00,60,93.9,Gas VX-7,En Revisión Comité,Pendiente,1536769,295770,Restringido,ULTRA SECRETO,6,Alto,Acuático,Oriente Medio,4,Sin Socio,41.2,4,97.2,86.6,782,2013,11,Q4,En Revisión
BOW-9885-0373,UC-BOW-808-2022,Blue Umbrella Ltda.,Tyrant Nemesis T-Type,Dr. Albert Wesker,Instalación de Ciudad Flotante Terragrigia,Hunter,Virus-T,NIVEL-2 Bajo,Jaula Biométrica,En Pruebas,27,5,13,6,774.2,1.84,2020-01-26,2021-07-15,536,Autónomo,70.6,28.0,30.6,7.2,Sin Registro,128,82.9,Sin Protocolo Asignado,En Revisión Comité,Suspendido,4334729,74014,Archivado TS,CONFIDENCIAL,1,Bajo,Bunker Sellado,América del Norte,6,BioResearch Corp.,63.3,6,81.8,62.5,164,2020,1,Q1,Archivado
BOW-8842-0374,UC-BOW-875-2016,Corporación Umbrella,Boa Constrictora Mutante,Dra. Elena Kravchenko,Plataforma Offshore LIN-01,Planta Mutada,Virus-G,NIVEL-5 Crítico,Túnel Subterráneo Sellado,Degradado,50,5,4,5,217.1,2.07,2023-01-16,2027-07-08,1634,Reactivo Movimiento,18.1,78.5,32.6,13.4,2023-02-25 00:00:00,17,97.4,Crioablación,Archivado,Suspendido,4726294,414141,Archivado TS,RESERVADO,5,Bajo,Urbano,América del Norte,1,Sin Socio,51.3,18,74.2,99.4,1615,2023,1,Q1,En Revisión
BOW-3224-0375,UC-BOW-584-2020,WilPharma Corp.,Hunter Alpha,Dr. Cameron White,Complejo de Entrenamiento Umbrella,Tyrant,Virus-C,NIVEL-2 Bajo,Tanque Criogénico,Degradado,1,1,0,2,277.2,4.08,2014-04-28,2018-07-21,1545,Agresivo,17.1,78.9,20.8,19.2,2024-11-29 00:00:00,35,78.0,Sin Protocolo Asignado,Clasificado TS/SCI,Rechazado,2404414,188227,Archivado TS,ULTRA SECRETO,8,Bajo,Subterráneo,África Sub-Sahariana,5,Umbrella-EU,64.4,0,99.3,66.4,3005,2014,4,Q2,Activo
BOW-3992-0376,UC-BOW-690-2011,Blue Umbrella Ltda.,Eliminador Mejorado,Dr. James Marcus,Torre Umbrella - Ciudad Isla,G-Type,Cepa NE-α,NIVEL-5 Crítico,Túnel Subterráneo Sellado,Cuarentena,34,6,11,3,660.6,3.15,2024-07-02,2025-04-19,291,Reactivo Calor,13.6,84.0,13.4,22.2,2022-04-01 00:00:00,76,92.5,Crioablación,Expediente Destruido,Aprobado,3436059,404422,Clasificado Interno,CONFIDENCIAL,6,Alto,Montañoso,Asia-Pacífico,5,Laboratorios Kendo,48.2,3,98.0,79.4,527,2024,7,Q3,Suspendido
BOW-2343-0377,UC-BOW-442-2010,Laboratorios Veronica S.L.,G-Adulto Fase 4,Dr. Rodrigo Juan Raval,Laboratorio Subterráneo Antartica-B,Hunter,Virus-T,NIVEL-4 Alto,Celda Reforzada T-Metal,Eliminado,24,12,8,3,185.3,4.37,2005-12-15,2008-08-11,970,No Responsivo,28.8,72.1,22.4,19.9,2015-05-09 00:00:00,104,30.4,Explosivo C4 Interno,Expediente Destruido,Clasificado,1623283,268291,Restringido,ULTRA SECRETO,6,Medio,Tropical,Oriente Medio,7,BioResearch Corp.,89.5,9,73.8,70.2,2509,2005,12,Q4,Suspendido
BOW-1023-0378,UC-BOW-217-2017,Fundación Spencer,Morpheus DuVall Mutado,Dra. Alex Wesker,Instalación Africana Kijuju,Licker,Mutación Natural,NIVEL-2 Bajo,Túnel Subterráneo Sellado,Cuarentena,18,7,9,27,775.7,2.25,2017-12-21,2019-08-12,599,Reactivo Movimiento,85.1,17.0,10.2,15.1,Sin Registro,63,81.4,Crioablación,Activo en Base de Datos,Suspendido,1165366,124365,No Publicado,ULTRA SECRETO,0,Medio,Montañoso,América del Norte,12,Laboratorios Kendo,64.8,10,68.3,57.2,3056,2017,12,Q4,Activo
BOW-3390-0379,UC-BOW-311-2017,WilPharma Corp.,Licker Delta,Dra. Elena Kravchenko,Centro de Pruebas Arklay B3,Zombie,Progenitor Puro,NIVEL-4 Alto,Tanque Criogénico,Degradado,21,13,6,21,96.2,1.51,2024-06-27,2026-08-01,765,Autónomo,51.7,46.1,26.5,21.4,Sin Registro,15,81.6,Explosivo C4 Interno,Expediente Destruido,Rechazado,3517887,67890,No Publicado,SECRETO,4,Bajo,Urbano,África Sub-Sahariana,1,Sin Socio,87.1,16,62.6,72.7,1331,2024,6,Q2,Cerrado
BOW-3187-0380,UC-BOW-117-2012,Terrasave Biotecnología,Zombie Estándar,Dra. Alexia Ashford,Base de Investigación Rockfort,Licker,Virus-G,NIVEL-3 Moderado,Bóveda Magnética,Congelado Criónico,45,17,26,15,446.3,3.57,2015-01-30,2016-03-26,421,Obediente (Verbal),91.7,6.0,19.2,11.0,2021-08-02 00:00:00,79,81.5,Protocolo NEMESIS,Activo en Base de Datos,Clasificado,948580,136471,No Publicado,CONFIDENCIAL,3,En Evaluación,Bunker Sellado,América del Sur,10,Classified Partner,95.3,20,79.9,76.4,700,2015,1,Q1,Activo
BOW-7960-0381,UC-BOW-357-2013,Fundación Spencer,G-Adulto Fase 3,Dr. Morpheus DuVall,Centro de Pruebas Arklay B3,Experimental,Virus-G,NIVEL-4 Alto,Cápsula de Gas Paralizante,Fugado,45,35,6,18,718.8,2.47,2012-05-05,2016-09-04,1583,No Responsivo,35.7,64.1,7.5,18.3,Sin Registro,120,82.4,Explosivo C4 Interno,Expediente Destruido,Suspendido,1959059,235875,Clasificado Interno,ULTRA SECRETO,1,En Evaluación,Urbano,Europa del Este,7,Laboratorios Kendo,52.3,13,81.4,86.9,510,2012,5,Q2,Archivado
BOW-7703-0382,UC-BOW-223-2013,Terrasave Biotecnología,Eliminador,Dr. Oswell Spencer,Laboratorio Submarina Calcos,Zombie,Mutación Natural,NIVEL-1 Mínimo,Jaula Biométrica,En Pruebas,9,3,5,6,645.4,3.11,2014-11-24,2018-12-14,1481,Reactivo Movimiento,24.7,71.3,10.3,23.0,2015-05-30 00:00:00,11,62.8,Auto-Destrucción Inducida,En Revisión Comité,Rechazado,103323,495610,Archivado TS,SECRETO,6,Bajo,Subterráneo,América del Norte,9,Classified Partner,53.8,18,71.1,71.4,1519,2014,11,Q4,En Revisión
BOW-3819-0383,UC-BOW-942-2010,Fundación Spencer,Morpheus DuVall Mutado,Dr. James Marcus,Instalación Africana Kijuju,Licker,T-Abyss,NIVEL-2 Bajo,Celda Reforzada T-Metal,Eliminado,36,10,0,23,278.3,1.68,2021-11-24,2024-06-17,936,Autónomo,13.8,87.5,0.9,6.9,Sin Registro,34,32.2,Crioablación,Archivado,Pendiente,2563173,447647,Archivado TS,SECRETO,1,Medio,Ártico,África Sub-Sahariana,1,BioResearch Corp.,62.5,17,67.0,92.1,1811,2021,11,Q4,Activo
BOW-9523-0384,UC-BOW-830-2022,WilPharma Corp.,Ivy (Planta Zombie),Dr. Albert Wesker,Instalación de Ciudad Flotante Terragrigia,Zombie,Progenitor Puro,NIVEL-4 Alto,Celda Reforzada T-Metal,Clasificado,11,3,1,4,266.6,2.28,2006-11-26,2011-03-20,1575,Semi-Controlado,42.4,56.9,28.0,4.2,2010-06-14 00:00:00,50,58.0,Gas VX-7,En Revisión Comité,Suspendido,813570,468607,Clasificado Interno,SECRETO,0,Medio,Montañoso,Oriente Medio,9,Laboratorios Kendo,73.6,12,96.4,79.0,3111,2006,11,Q4,Cerrado
BOW-2215-0385,UC-BOW-347-2022,Blue Umbrella Ltda.,Boa Constrictora Mutante,Dr. Richard Aiken,Base de Investigación Rockfort,Hunter,Las Plagas,NIVEL-3 Moderado,Tanque Criogénico,Eliminado,12,8,1,25,672.8,1.63,2006-03-09,2009-02-11,1070,Autónomo,16.4,87.7,20.3,15.2,2014-08-09 00:00:00,35,85.4,Protocolo Tyrant-Kill,Activo en Base de Datos,Clasificado,1290022,337596,Archivado TS,ULTRA SECRETO,6,En Evaluación,Subterráneo,Oriente Medio,6,Sin Socio,49.9,8,99.7,66.9,225,2006,3,Q1,Activo
BOW-2328-0386,UC-BOW-184-2011,Terrasave Biotecnología,Crimson Head,Dr. Alexander Ashford,Complejo de Entrenamiento Umbrella,Experimental,Virus-T,NIVEL-6 EXTINCIÓN,Bóveda Magnética,Activo,50,42,0,27,592.2,4.47,2022-07-01,2022-09-04,65,Obediente (Verbal),77.9,17.4,12.9,18.9,Sin Registro,29,84.8,Explosivo C4 Interno,Expediente Destruido,Pendiente,2237783,93505,Clasificado Interno,SECRETO,8,Uso Inmediato,Acuático,África Sub-Sahariana,9,Laboratorios Kendo,49.0,9,80.1,89.4,1376,2022,7,Q3,Suspendido
BOW-7191-0387,UC-BOW-453-2015,Blue Umbrella Ltda.,Arañazo (Zombie Araña),Dr. Viktor Drachev,Base de Investigación Rockfort,G-Type,Cepa NE-α,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Degradado,33,27,3,0,476.6,2.21,2015-07-09,2015-10-09,92,Semi-Controlado,9.0,86.5,26.5,22.1,2021-06-23 00:00:00,58,98.4,Auto-Destrucción Inducida,Activo en Base de Datos,Pendiente,2651528,440743,Restringido,RESERVADO,0,En Evaluación,Montañoso,América del Norte,11,Sin Socio,43.2,6,69.6,80.1,2605,2015,7,Q3,Archivado
BOW-2057-0388,UC-BOW-162-2013,Corporación Umbrella,Hunter Alpha,Dra. Elena Kravchenko,Plataforma Offshore LIN-01,G-Type,Cepa NE-α,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,Activo,23,0,19,24,253.6,3.7,2015-04-27,2018-10-23,1275,No Responsivo,62.3,42.1,37.0,4.6,2022-04-12 00:00:00,121,64.4,Protocolo Tyrant-Kill,En Revisión Comité,Rechazado,3221631,386533,Restringido,ULTRA SECRETO,6,Bajo,Urbano,Europa del Este,11,Laboratorios Kendo,48.5,12,84.8,64.8,789,2015,4,Q2,Archivado
BOW-3138-0389,UC-BOW-477-2021,División BioWeapon BSAA,Eliminador,Dr. Oswell Spencer,Torre Umbrella - Ciudad Isla,G-Type,Virus-G,NIVEL-4 Alto,Túnel Subterráneo Sellado,Activo,43,42,1,13,668.3,2.37,2017-10-26,2021-06-18,1331,Reactivo Movimiento,31.8,63.4,35.2,18.9,Sin Registro,90,95.3,Auto-Destrucción Inducida,Expediente Destruido,Aprobado,1615222,221434,Restringido,CONFIDENCIAL,5,En Evaluación,Montañoso,Europa del Este,5,BioResearch Corp.,97.6,0,86.7,73.5,1350,2017,10,Q4,Suspendido
BOW-9499-0390,UC-BOW-282-2013,WilPharma Corp.,T-A.L.O.S,Dr. Albert Wesker,Instalación Agricultora Sheena Island,Tyrant,Virus-C,NIVEL-1 Mínimo,Tanque Criogénico,Activo,19,16,0,24,794.9,2.37,2022-10-07,2024-05-12,583,Semi-Controlado,25.3,70.8,9.7,17.4,2014-09-08 00:00:00,90,43.4,Explosivo C4 Interno,Expediente Destruido,Clasificado,2693030,473198,Clasificado Interno,RESERVADO,3,Medio,Bunker Sellado,América del Norte,2,Laboratorios Kendo,82.7,14,81.0,86.1,3315,2022,10,Q4,Activo
BOW-6292-0391,UC-BOW-331-2006,División BioWeapon BSAA,Tyrant T-078 (Mr. X),Dr. Viktor Drachev,Instalación NEST - Raccoon City,Hunter,Mutación Natural,NIVEL-5 Crítico,Cápsula de Gas Paralizante,Congelado Criónico,39,12,7,18,793.7,1.79,2017-03-18,2017-07-04,108,Reactivo Calor,13.2,88.6,19.7,3.4,2022-05-24 00:00:00,134,91.5,Protocolo NEMESIS,Archivado,Rechazado,272879,435033,Clasificado Interno,ULTRA SECRETO,5,Uso Inmediato,Subterráneo,América del Sur,3,Classified Partner,71.4,0,69.8,68.9,2024,2017,3,Q1,Suspendido
BOW-4501-0392,UC-BOW-501-2016,WilPharma Corp.,Hunter Beta,Dr. Rodrigo Juan Raval,Mansión Spencer - Arklay,Hunter,Las Plagas,NIVEL-5 Crítico,Jaula Biométrica,Cuarentena,19,19,0,30,704.4,3.42,2010-12-02,2015-01-13,1503,Reactivo Calor,70.2,29.0,0.1,15.5,Sin Registro,138,50.2,Protocolo Tyrant-Kill,Clasificado TS/SCI,Clasificado,4054275,189804,Clasificado Interno,SECRETO,6,Medio,Urbano,Oriente Medio,3,BioResearch Corp.,76.4,16,65.9,62.0,1216,2010,12,Q4,En Revisión
BOW-9783-0393,UC-BOW-517-2006,WilPharma Corp.,G-Adulto Fase 3,Dr. James Marcus,Complejo de Entrenamiento Umbrella,Experimental,T-Abyss,NIVEL-4 Alto,Cápsula de Gas Paralizante,Degradado,5,0,2,29,382.2,3.87,2012-07-29,2014-12-12,866,Agresivo,8.3,94.2,29.2,3.3,2012-02-26 00:00:00,29,81.5,Gas VX-7,Activo en Base de Datos,Aprobado,1668486,468662,Clasificado Interno,SECRETO,5,Uso Inmediato,Ártico,América del Sur,2,Laboratorios Kendo,63.2,14,62.9,97.0,961,2012,7,Q3,Activo
BOW-2782-0394,UC-BOW-597-2020,División BioWeapon BSAA,Shark-Man,Dra. Monica Stevens,Laboratorio Móvil Contenedor BX-12,Licker,Mutación Natural,NIVEL-2 Bajo,Contenedor Sellado T-Rojo,En Pruebas,14,4,5,11,274.9,4.39,2008-12-08,2013-04-08,1582,Agresivo,9.7,89.6,22.0,10.9,Sin Registro,141,30.3,Explosivo C4 Interno,Clasificado TS/SCI,Rechazado,2924014,166468,Restringido,RESERVADO,8,En Evaluación,Urbano,África Sub-Sahariana,1,BioResearch Corp.,54.0,11,84.6,56.2,509,2008,12,Q4,En Revisión
BOW-5740-0395,UC-BOW-392-2023,Laboratorios Veronica S.L.,Tyrant T-002,Dr. Viktor Drachev,Instalación Agricultora Sheena Island,G-Type,Mutación Natural,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Degradado,45,1,38,26,627.3,3.22,2015-02-16,2019-01-11,1425,Autónomo,9.3,89.4,22.6,17.7,2024-09-24 00:00:00,75,87.3,Crioablación,En Revisión Comité,Clasificado,3876901,57004,No Publicado,SECRETO,8,Bajo,Tropical,África Sub-Sahariana,11,Classified Partner,54.9,10,82.6,64.7,3253,2015,2,Q1,Archivado
BOW-5823-0396,UC-BOW-899-2009,División BioWeapon BSAA,Zombie Corredor,Dr. Cameron White,Base de Investigación Rockfort,Tyrant,Uroboros,NIVEL-5 Crítico,Bóveda Magnética,Activo,37,12,5,28,792.6,2.92,2024-11-26,2026-09-01,644,Autónomo,22.1,74.7,31.2,20.5,2020-04-03 00:00:00,106,97.1,Protocolo NEMESIS,Clasificado TS/SCI,Rechazado,1861157,172268,Restringido,SECRETO,5,En Evaluación,Acuático,Oriente Medio,4,Classified Partner,48.3,17,90.3,91.8,1256,2024,11,Q4,Activo
BOW-3412-0397,UC-BOW-515-2023,WilPharma Corp.,Zombie Acuático,Dra. Monica Stevens,Complejo Subterráneo NEST-2,Planta Mutada,Las Plagas,NIVEL-1 Mínimo,Túnel Subterráneo Sellado,Degradado,43,7,9,28,484.0,2.53,2012-09-24,2015-01-16,844,Reactivo Movimiento,67.6,33.5,13.7,13.7,Sin Registro,55,31.0,Gas VX-7,Clasificado TS/SCI,Aprobado,1272367,411862,Restringido,CONFIDENCIAL,5,Alto,Acuático,Europa del Este,5,Sin Socio,72.5,7,83.5,88.7,3570,2012,9,Q3,Archivado
BOW-7400-0398,UC-BOW-498-2007,Corporación Umbrella,Hunter Alpha,Dra. Elena Kravchenko,Complejo de Entrenamiento Umbrella,Planta Mutada,Cepa NE-α,NIVEL-2 Bajo,Jaula Biométrica,Cuarentena,3,0,1,15,554.6,3.94,2011-02-06,2014-08-21,1292,Obediente (Verbal),72.7,22.3,26.7,12.8,2010-07-28 00:00:00,12,95.2,Gas VX-7,En Revisión Comité,Aprobado,2392494,51997,No Publicado,ULTRA SECRETO,5,Alto,Ártico,África Sub-Sahariana,3,Classified Partner,51.8,18,98.0,82.1,2658,2011,2,Q1,Cerrado
BOW-3659-0399,UC-BOW-159-2019,Laboratorios Veronica S.L.,T-A.L.O.S,Dr. Morpheus DuVall,Complejo de Entrenamiento Umbrella,Planta Mutada,T-Veronica,NIVEL-5 Crítico,Celda Reforzada T-Metal,Congelado Criónico,24,7,8,8,74.4,3.9,2006-02-17,2010-04-01,1504,Reactivo Movimiento,6.5,93.5,17.7,7.0,2024-01-11 00:00:00,121,93.7,Protocolo NEMESIS,Archivado,Clasificado,610309,413236,No Publicado,ULTRA SECRETO,6,En Evaluación,Montañoso,América del Sur,5,Laboratorios Kendo,98.2,6,68.1,61.6,633,2006,2,Q1,En Revisión
BOW-1174-0400,UC-BOW-309-2010,Blue Umbrella Ltda.,Super Tyrant,Dr. Cameron White,Complejo Subterráneo NEST-2,Tyrant,Uroboros,NIVEL-1 Mínimo,Celda Reforzada T-Metal,Degradado,11,3,5,29,236.1,3.04,2013-01-10,2017-01-23,1474,Reactivo Movimiento,91.5,4.6,21.8,2.0,Sin Registro,119,64.2,Explosivo C4 Interno,Expediente Destruido,Suspendido,1067237,109817,Restringido,RESERVADO,1,En Evaluación,Acuático,Asia-Pacífico,5,Classified Partner,43.0,5,94.6,66.2,666,2013,1,Q1,Suspendido
BOW-2664-0401,UC-BOW-507-2020,Blue Umbrella Ltda.,Hunter Gamma,Dr. Rodrigo Juan Raval,Instalación Agricultora Sheena Island,Animal Mutado,Cepa NE-α,NIVEL-2 Bajo,Celda Reforzada T-Metal,Cuarentena,3,0,3,8,70.4,1.98,2011-08-06,2014-06-26,1055,Agresivo,30.6,64.9,18.1,17.1,2023-03-19 00:00:00,137,87.1,Protocolo NEMESIS,Archivado,Pendiente,4407248,497894,Archivado TS,SECRETO,8,Bajo,Montañoso,África Sub-Sahariana,12,Classified Partner,66.3,13,94.7,61.6,3459,2011,8,Q3,Archivado
BOW-8366-0402,UC-BOW-856-2005,Terrasave Biotecnología,Alexia Ashford Forma 1,Dr. Cameron White,Base de Investigación Rockfort,Planta Mutada,Uroboros,NIVEL-6 EXTINCIÓN,Jaula Biométrica,Clasificado,33,11,17,21,414.0,1.68,2010-06-14,2011-02-14,245,No Responsivo,94.6,4.5,13.5,14.3,2015-04-17 00:00:00,103,65.8,Sin Protocolo Asignado,Archivado,Aprobado,3112565,410837,Clasificado Interno,RESERVADO,8,Medio,Subterráneo,Oriente Medio,3,BioResearch Corp.,53.4,11,73.1,58.0,1701,2010,6,Q2,En Revisión
BOW-9566-0403,UC-BOW-766-2010,Blue Umbrella Ltda.,Superviviente Mutado,Dr. Albert Wesker,Laboratorio Submarina Calcos,Planta Mutada,Progenitor Puro,NIVEL-5 Crítico,Jaula Biométrica,En Pruebas,22,17,3,29,234.1,3.37,2005-05-02,2009-09-19,1601,Reactivo Calor,14.4,83.2,22.8,18.3,Sin Registro,139,89.9,Protocolo Tyrant-Kill,Archivado,Aprobado,2825636,428583,Clasificado Interno,SECRETO,8,Uso Inmediato,Montañoso,América del Sur,12,Umbrella-EU,70.4,9,85.9,64.9,2570,2005,5,Q2,En Revisión
BOW-9315-0404,UC-BOW-568-2006,Terrasave Biotecnología,Super Tyrant,Dr. William Birkin,Laboratorio Móvil Contenedor BX-12,Licker,T-Abyss,NIVEL-5 Crítico,Cápsula de Gas Paralizante,Clasificado,40,32,8,20,349.0,2.09,2023-12-24,2028-02-17,1516,No Responsivo,10.9,84.9,13.9,15.7,2014-03-10 00:00:00,6,94.4,Gas VX-7,Expediente Destruido,Suspendido,704243,331925,Clasificado Interno,RESERVADO,7,En Evaluación,Tropical,África Sub-Sahariana,7,Classified Partner,49.0,19,83.0,71.8,2126,2023,12,Q4,Cerrado
BOW-6214-0405,UC-BOW-797-2021,Corporación Umbrella,Zombie Corredor,Dra. Monica Stevens,Complejo Subterráneo NEST-2,Zombie,Virus-C,NIVEL-1 Mínimo,Bóveda Magnética,En Pruebas,9,5,4,18,713.4,3.49,2023-10-11,2028-06-24,1718,No Responsivo,22.7,82.2,1.5,16.1,Sin Registro,99,56.3,Explosivo C4 Interno,Expediente Destruido,Suspendido,4824741,30088,Clasificado Interno,ULTRA SECRETO,2,Bajo,Tropical,Europa del Este,12,Umbrella-EU,91.1,8,70.0,96.7,1700,2023,10,Q4,Suspendido
BOW-3180-0406,UC-BOW-799-2022,Industrias Uroboros,Zombie Corredor,Dra. Elena Kravchenko,Instalación de Ciudad Flotante Terragrigia,Zombie,T-Abyss,NIVEL-5 Crítico,Contenedor Sellado T-Rojo,Cuarentena,13,2,5,26,311.7,1.99,2018-04-25,2020-07-20,817,Agresivo,78.4,19.5,25.5,15.8,2017-05-09 00:00:00,47,66.8,Auto-Destrucción Inducida,Clasificado TS/SCI,Rechazado,2930234,213988,Restringido,SECRETO,6,En Evaluación,Urbano,Oriente Medio,4,Umbrella-EU,71.8,11,64.1,93.0,2156,2018,4,Q2,Activo
BOW-6314-0407,UC-BOW-116-2024,WilPharma Corp.,Enredadera Raíz,Dr. Lance Hall,Centro de Pruebas Arklay B3,G-Type,Las Plagas,NIVEL-2 Bajo,Jaula Biométrica,Fugado,26,11,11,0,286.9,3.37,2017-07-23,2021-07-27,1465,Reactivo Movimiento,90.6,9.3,10.5,9.7,2022-12-10 00:00:00,19,93.9,Protocolo NEMESIS,Clasificado TS/SCI,Clasificado,4112175,96410,Clasificado Interno,SECRETO,8,Bajo,Tropical,Europa del Este,5,Laboratorios Kendo,45.2,11,68.4,65.4,1422,2017,7,Q3,En Revisión
BOW-7872-0408,UC-BOW-587-2021,Blue Umbrella Ltda.,Cerebros,Dr. Lance Hall,Plataforma Offshore LIN-01,Animal Mutado,Virus-C,NIVEL-1 Mínimo,Jaula Biométrica,En Pruebas,21,10,3,3,765.0,1.95,2015-03-06,2015-10-22,230,No Responsivo,24.5,72.2,24.8,5.4,2012-06-12 00:00:00,72,95.6,Sin Protocolo Asignado,Activo en Base de Datos,Aprobado,3018388,102969,Archivado TS,RESERVADO,8,Alto,Montañoso,América del Sur,9,Sin Socio,73.7,19,89.3,56.6,2047,2015,3,Q1,Activo
BOW-3242-0409,UC-BOW-438-2022,División BioWeapon BSAA,Zombie Policial,Dr. James Marcus,Laboratorio Submarina Calcos,Planta Mutada,Progenitor Puro,NIVEL-5 Crítico,Cápsula de Gas Paralizante,En Pruebas,9,3,6,16,281.0,2.0,2011-02-04,2013-02-22,749,Autónomo,52.4,51.2,13.9,4.1,2021-06-11 00:00:00,86,97.8,Crioablación,Expediente Destruido,Clasificado,2898236,394244,Archivado TS,CONFIDENCIAL,5,En Evaluación,Acuático,Europa del Este,9,BioResearch Corp.,58.3,19,96.4,98.4,3417,2011,2,Q1,Suspendido
BOW-4802-0410,UC-BOW-174-2012,Laboratorios Veronica S.L.,G-Adulto Fase 4,Dr. Rodrigo Juan Raval,Instalación de Ciudad Flotante Terragrigia,Hunter,Virus-C,NIVEL-3 Moderado,Jaula Biométrica,Fugado,9,0,0,1,64.1,2.52,2012-06-15,2012-08-16,62,Agresivo,19.0,79.1,25.6,14.7,2024-03-16 00:00:00,108,68.3,Protocolo Tyrant-Kill,Activo en Base de Datos,Pendiente,2593949,159088,Archivado TS,RESERVADO,7,Medio,Ártico,Oriente Medio,4,Sin Socio,66.9,20,91.6,86.0,1288,2012,6,Q2,Suspendido
BOW-4426-0411,UC-BOW-171-2021,Fundación Spencer,Licker R,Dr. Viktor Drachev,Base de Investigación Rockfort,Hunter,T-Veronica,NIVEL-2 Bajo,Túnel Subterráneo Sellado,Cuarentena,1,0,1,27,153.5,3.32,2008-05-11,2012-07-28,1539,No Responsivo,51.4,51.0,6.7,9.2,2024-01-23 00:00:00,78,73.1,Protocolo NEMESIS,Clasificado TS/SCI,Aprobado,803724,282415,Restringido,RESERVADO,4,Uso Inmediato,Urbano,Europa del Este,12,Classified Partner,67.8,0,81.3,88.3,1744,2008,5,Q2,Archivado
BOW-6950-0412,UC-BOW-675-2013,Terrasave Biotecnología,Hunter Beta,Dr. Morpheus DuVall,Complejo Subterráneo NEST-2,Tyrant,Virus-C,NIVEL-2 Bajo,Contenedor Sellado T-Rojo,Cuarentena,43,29,2,25,438.1,3.83,2020-11-02,2021-05-09,188,Reactivo Movimiento,21.3,77.2,18.6,6.5,2018-07-30 00:00:00,141,46.6,Protocolo NEMESIS,Clasificado TS/SCI,Aprobado,4658483,465622,Restringido,RESERVADO,1,Uso Inmediato,Urbano,América del Norte,8,BioResearch Corp.,51.9,6,97.0,82.8,852,2020,11,Q4,Activo
