ID_Transaccion,Fecha_Venta,Año,Mes,Trimestre,Producto,Categoria,Presentacion,Lote_ID,Fecha_Vencimiento,Proveedor,Ciudad,Region,Canal_Venta,Metodo_Pago,Estado_Pedido,Cantidad,Precio_Unitario_USD,Subtotal_USD,Descuento_Pct,Monto_Descuento_USD,Total_Neto_USD,IVA_19pct_USD,Total_Con_IVA_USD
TRX-000814,2022-06-29,2022,6,Q2,AntibioMax 500,Antibiotico,Capsula,LOTE-84494,2024-11-02,BioHazard Supplies,Sheena Island,Pacific,Farmacia Minorista,Crédito,Cancelado,186,15.68,2916.48,0.15,437.47,2479.01,471.01,2950.02
TRX-000815,2022-06-30,2022,6,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-57363,2024-03-26,Civivan Laboratories,Arklay County,Midwest,Farmacia Minorista,Cheque,Entregado,423,134.49,56889.27,0.15,8533.39,48355.88,9187.62,57543.5
TRX-000816,2022-06-30,2022,6,Q2,NecroCide Gel,Topico,Gel,LOTE-16781,2024-08-06,WilPharma Corp,Raccoon City,Midwest,Farmacia Minorista,Transferencia,Entregado,398,11.71,4660.58,0.15,699.09,3961.49,752.68,4714.17
TRX-000817,2022-06-30,2022,6,Q2,Aspirina 500mg,Analgesico,Tableta,LOTE-72430,2024-08-05,GenTech Medical,Lanshiang,Asia,Distribuidor,Crédito,Entregado,223,2.38,530.74,0.0,0.0,530.74,100.84,631.58
TRX-000818,2022-06-30,2022,6,Q2,Neurovita Complex,Suplemento,Ampolla,LOTE-91618,2025-06-23,GenTech Medical,Arklay County,Midwest,Farmacia Minorista,Efectivo,Entregado,122,16.74,2042.28,0.0,0.0,2042.28,388.03,2430.31
TRX-000819,2022-06-30,2022,6,Q2,CalmEase 10mg,Sedante,Tableta,LOTE-37471,2024-08-25,Civivan Laboratories,Mixcoatl,South,Hospital Público,Cheque,Entregado,133,9.53,1267.49,0.15,190.12,1077.37,204.7,1282.07
TRX-000820,2022-06-30,2022,6,Q2,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-40531,2025-03-09,Civivan Laboratories,Mixcoatl,South,Distribuidor,Cheque,Devuelto,163,3.99,650.37,0.0,0.0,650.37,123.57,773.94
TRX-000821,2022-07-01,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-71220,2024-11-21,Tricell Biomedical,Harvardville,East,Farmacia Minorista,Cheque,Entregado,215,7.37,1584.55,0.0,0.0,1584.55,301.06,1885.61
TRX-000822,2022-07-02,2022,7,Q3,ViraCure X,Antiviral,Tableta,LOTE-68889,2025-05-16,BioHazard Supplies,Mixcoatl,South,Clínica Privada,Crédito,Entregado,221,21.38,4724.98,0.1,472.5,4252.48,807.97,5060.45
TRX-000823,2022-07-02,2022,7,Q3,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-39849,2024-04-06,Umbrella Pharma S.A.,Harvardville,East,Online,Efectivo,Devuelto,235,4.62,1085.7,0.0,0.0,1085.7,206.28,1291.98
TRX-000824,2022-07-02,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-23821,2024-10-29,Paraguas Distribuciones,Terragrigia,South,Hospital Público,Transferencia,En tránsito,331,8.62,2853.22,0.15,427.98,2425.24,460.8,2886.04
TRX-000825,2022-07-02,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-27062,2023-12-04,Umbrella Pharma S.A.,Edonia,Europe,Online,Débito,En tránsito,146,12.71,1855.66,0.0,0.0,1855.66,352.58,2208.24
TRX-000826,2022-07-03,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-90255,2023-10-03,BioHazard Supplies,Raccoon City,Midwest,Online,Cheque,Devuelto,239,16.87,4031.93,0.05,201.6,3830.33,727.76,4558.09
TRX-000827,2022-07-03,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-72434,2024-10-15,Civivan Laboratories,Mixcoatl,South,Hospital Público,Cheque,Devuelto,76,15.83,1203.08,0.0,0.0,1203.08,228.59,1431.67
TRX-000828,2022-07-03,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-35266,2023-11-02,Spencer Labs,Harvardville,East,Farmacia Minorista,Crédito,Entregado,9,7.77,69.93,0.15,10.49,59.44,11.29,70.73
TRX-000829,2022-07-03,2022,7,Q3,NecroCide Gel,Topico,Gel,LOTE-46065,2023-12-24,Paraguas Distribuciones,Mixcoatl,South,Distribuidor,Crédito,Entregado,74,11.18,827.32,0.1,82.73,744.59,141.47,886.06
TRX-000830,2022-07-03,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-21224,2024-04-24,Civivan Laboratories,Tall Oaks,East,Distribuidor,Cheque,Entregado,442,16.68,7372.56,0.05,368.63,7003.93,1330.75,8334.68
TRX-000831,2022-07-04,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-50808,2024-02-24,Umbrella Pharma S.A.,Raccoon City,Midwest,Clínica Privada,Cheque,Cancelado,492,13.73,6755.16,0.15,1013.27,5741.89,1090.96,6832.85
TRX-000832,2022-07-04,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-77789,2024-07-15,GenTech Medical,Harvardville,East,Online,Transferencia,Cancelado,401,7.38,2959.38,0.0,0.0,2959.38,562.28,3521.66
TRX-000833,2022-07-04,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-54549,2024-08-06,WilPharma Corp,Raccoon City,Midwest,Clínica Privada,Cheque,Devuelto,253,13.75,3478.75,0.05,173.94,3304.81,627.91,3932.72
TRX-000834,2022-07-04,2022,7,Q3,Aspirina 500mg,Analgesico,Tableta,LOTE-16772,2024-09-09,Civivan Laboratories,Mixcoatl,South,Distribuidor,Cheque,Entregado,230,2.86,657.8,0.15,98.67,559.13,106.23,665.36
TRX-000835,2022-07-04,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-30959,2024-11-27,Paraguas Distribuciones,Sheena Island,Pacific,Distribuidor,Crédito,En tránsito,7,132.51,927.57,0.05,46.38,881.19,167.43,1048.62
TRX-000836,2022-07-04,2022,7,Q3,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-99700,2025-05-06,WilPharma Corp,Terragrigia,South,Hospital Público,Transferencia,Entregado,174,4.68,814.32,0.1,81.43,732.89,139.25,872.14
TRX-000837,2022-07-04,2022,7,Q3,NecroCide Gel,Topico,Gel,LOTE-69489,2024-03-10,Tricell Biomedical,Mixcoatl,South,Clínica Privada,Efectivo,Entregado,141,12.48,1759.68,0.1,175.97,1583.71,300.9,1884.61
TRX-000838,2022-07-04,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-97797,2023-08-24,Spencer Labs,Edonia,Europe,Distribuidor,Cheque,Devuelto,168,6.26,1051.68,0.0,0.0,1051.68,199.82,1251.5
TRX-000839,2022-07-04,2022,7,Q3,CellRegen,Regenerador,Ampolla,LOTE-58905,2024-02-12,WilPharma Corp,Lanshiang,Asia,Clínica Privada,Débito,Entregado,170,94.66,16092.2,0.15,2413.83,13678.37,2598.89,16277.26
TRX-000840,2022-07-04,2022,7,Q3,NecroCide Gel,Topico,Gel,LOTE-89500,2023-12-08,Civivan Laboratories,Terragrigia,South,Hospital Público,Crédito,Entregado,393,10.1,3969.3,0.0,0.0,3969.3,754.17,4723.47
TRX-000841,2022-07-05,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-93742,2024-06-25,Spencer Labs,Edonia,Europe,Hospital Público,Crédito,En tránsito,434,114.32,49614.88,0.0,0.0,49614.88,9426.83,59041.71
TRX-000842,2022-07-05,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-13512,2024-01-22,Umbrella Pharma S.A.,Lanshiang,Asia,Hospital Público,Cheque,Devuelto,283,6.51,1842.33,0.0,0.0,1842.33,350.04,2192.37
TRX-000843,2022-07-05,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-78876,2024-08-04,BioHazard Supplies,Sheena Island,Pacific,Hospital Público,Transferencia,En tránsito,122,18.31,2233.82,0.05,111.69,2122.13,403.2,2525.33
TRX-000844,2022-07-05,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-29579,2025-02-10,GenTech Medical,Edonia,Europe,Hospital Público,Débito,Devuelto,194,8.22,1594.68,0.0,0.0,1594.68,302.99,1897.67
TRX-000845,2022-07-05,2022,7,Q3,Hemostabil,Coagulante,Inyectable,LOTE-63998,2024-07-19,BioHazard Supplies,Edonia,Europe,Hospital Público,Débito,Cancelado,5,41.64,208.2,0.05,10.41,197.79,37.58,235.37
TRX-000846,2022-07-06,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-81317,2023-11-30,WilPharma Corp,Tall Oaks,East,Hospital Público,Crédito,Devuelto,29,13.19,382.51,0.0,0.0,382.51,72.68,455.19
TRX-000847,2022-07-06,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-12429,2024-07-11,Spencer Labs,Harvardville,East,Online,Cheque,En tránsito,165,6.37,1051.05,0.15,157.66,893.39,169.74,1063.13
TRX-000848,2022-07-06,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-10033,2024-06-03,Tricell Biomedical,Mixcoatl,South,Farmacia Minorista,Efectivo,Entregado,422,17.15,7237.3,0.05,361.86,6875.44,1306.33,8181.77
TRX-000849,2022-07-06,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-89625,2024-12-31,Spencer Labs,Arklay County,Midwest,Farmacia Minorista,Efectivo,Cancelado,339,15.26,5173.14,0.15,775.97,4397.17,835.46,5232.63
TRX-000850,2022-07-06,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-17706,2024-10-04,Paraguas Distribuciones,Arklay County,Midwest,Online,Cheque,Cancelado,136,137.03,18636.08,0.05,931.8,17704.28,3363.81,21068.09
TRX-000851,2022-07-06,2022,7,Q3,Aspirina 1000mg,Analgesico,Tableta,LOTE-71875,2024-07-28,Civivan Laboratories,Raccoon City,Midwest,Clínica Privada,Efectivo,Cancelado,496,4.04,2003.84,0.0,0.0,2003.84,380.73,2384.57
TRX-000852,2022-07-06,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-29758,2024-11-18,Tricell Biomedical,Raccoon City,Midwest,Clínica Privada,Transferencia,Entregado,365,8.24,3007.6,0.0,0.0,3007.6,571.44,3579.04
TRX-000853,2022-07-06,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-32652,2024-02-02,Farmacéutica Arklay,Raccoon City,Midwest,Hospital Público,Cheque,Entregado,321,7.48,2401.08,0.0,0.0,2401.08,456.21,2857.29
TRX-000854,2022-07-06,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-13606,2024-05-28,Farmacéutica Arklay,Raccoon City,Midwest,Clínica Privada,Efectivo,Entregado,342,13.74,4699.08,0.1,469.91,4229.17,803.54,5032.71
TRX-000855,2022-07-06,2022,7,Q3,ViraCure X,Antiviral,Tableta,LOTE-83501,2023-07-16,GenTech Medical,Harvardville,East,Online,Crédito,En tránsito,145,21.45,3110.25,0.1,311.03,2799.22,531.85,3331.07
TRX-000856,2022-07-07,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-95879,2024-11-03,Farmacéutica Arklay,Raccoon City,Midwest,Online,Cheque,Cancelado,327,7.19,2351.13,0.0,0.0,2351.13,446.71,2797.84
TRX-000857,2022-07-07,2022,7,Q3,Aspirina 500mg,Analgesico,Tableta,LOTE-92346,2025-01-30,Farmacéutica Arklay,Harvardville,East,Hospital Público,Cheque,Devuelto,217,2.33,505.61,0.15,75.84,429.77,81.66,511.43
TRX-000858,2022-07-07,2022,7,Q3,Hemostabil,Coagulante,Inyectable,LOTE-72598,2023-10-10,Paraguas Distribuciones,Edonia,Europe,Hospital Público,Transferencia,Cancelado,301,43.39,13060.39,0.15,1959.06,11101.33,2109.25,13210.58
TRX-000859,2022-07-07,2022,7,Q3,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-21192,2023-09-01,Umbrella Pharma S.A.,Lanshiang,Asia,Hospital Público,Cheque,Devuelto,132,4.15,547.8,0.0,0.0,547.8,104.08,651.88
TRX-000860,2022-07-07,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-30528,2025-05-14,BioHazard Supplies,Sheena Island,Pacific,Clínica Privada,Transferencia,En tránsito,292,7.27,2122.84,0.1,212.28,1910.56,363.01,2273.57
TRX-000861,2022-07-07,2022,7,Q3,NecroCide Gel,Topico,Gel,LOTE-25890,2024-11-29,Paraguas Distribuciones,Arklay County,Midwest,Distribuidor,Transferencia,Entregado,70,10.07,704.9,0.05,35.24,669.66,127.24,796.9
TRX-000862,2022-07-08,2022,7,Q3,CellRegen,Regenerador,Ampolla,LOTE-78478,2024-01-04,Farmacéutica Arklay,Raccoon City,Midwest,Farmacia Minorista,Efectivo,Entregado,252,90.5,22806.0,0.0,0.0,22806.0,4333.14,27139.14
TRX-000863,2022-07-08,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-86591,2024-12-24,Civivan Laboratories,Terragrigia,South,Distribuidor,Cheque,Devuelto,415,8.27,3432.05,0.15,514.81,2917.24,554.28,3471.52
TRX-000864,2022-07-08,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-46605,2025-06-12,Umbrella Pharma S.A.,Mixcoatl,South,Hospital Público,Transferencia,Cancelado,275,6.37,1751.75,0.1,175.18,1576.57,299.55,1876.12
TRX-000865,2022-07-09,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-55504,2024-02-23,GenTech Medical,Mixcoatl,South,Online,Crédito,Entregado,445,7.39,3288.55,0.1,328.86,2959.69,562.34,3522.03
TRX-000866,2022-07-09,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-33591,2025-05-07,GenTech Medical,Lanshiang,Asia,Clínica Privada,Débito,Entregado,364,9.49,3454.36,0.0,0.0,3454.36,656.33,4110.69
TRX-000867,2022-07-09,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-42153,2025-03-09,Umbrella Pharma S.A.,Terragrigia,South,Hospital Público,Efectivo,En tránsito,182,13.14,2391.48,0.0,0.0,2391.48,454.38,2845.86
TRX-000868,2022-07-10,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-88146,2024-05-09,Spencer Labs,Arklay County,Midwest,Clínica Privada,Crédito,Cancelado,167,29.46,4919.82,0.15,737.97,4181.85,794.55,4976.4
TRX-000869,2022-07-10,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-94302,2024-10-24,Umbrella Pharma S.A.,Harvardville,East,Farmacia Minorista,Efectivo,Entregado,91,14.3,1301.3,0.0,0.0,1301.3,247.25,1548.55
TRX-000870,2022-07-10,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-52382,2024-08-08,GenTech Medical,Lanshiang,Asia,Distribuidor,Cheque,En tránsito,202,31.22,6306.44,0.05,315.32,5991.12,1138.31,7129.43
TRX-000871,2022-07-10,2022,7,Q3,Aspirina 1000mg,Analgesico,Tableta,LOTE-84741,2024-04-09,Spencer Labs,Raccoon City,Midwest,Hospital Público,Efectivo,Devuelto,346,4.16,1439.36,0.15,215.9,1223.46,232.46,1455.92
TRX-000872,2022-07-10,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-64201,2024-09-07,Farmacéutica Arklay,Harvardville,East,Distribuidor,Crédito,Entregado,19,19.82,376.58,0.1,37.66,338.92,64.39,403.31
TRX-000873,2022-07-10,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-14954,2025-06-03,Spencer Labs,Raccoon City,Midwest,Hospital Público,Efectivo,Devuelto,39,7.94,309.66,0.0,0.0,309.66,58.84,368.5
TRX-000874,2022-07-10,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-27223,2023-09-21,Tricell Biomedical,Arklay County,Midwest,Farmacia Minorista,Transferencia,Entregado,126,125.42,15802.92,0.0,0.0,15802.92,3002.55,18805.47
TRX-000875,2022-07-10,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-40746,2024-01-13,Umbrella Pharma S.A.,Harvardville,East,Farmacia Minorista,Cheque,Devuelto,451,18.47,8329.97,0.05,416.5,7913.47,1503.56,9417.03
TRX-000876,2022-07-10,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-37486,2025-06-05,Spencer Labs,Sheena Island,Pacific,Online,Crédito,Devuelto,173,6.36,1100.28,0.0,0.0,1100.28,209.05,1309.33
TRX-000877,2022-07-10,2022,7,Q3,Aspirina 1000mg,Analgesico,Tableta,LOTE-19881,2024-07-31,WilPharma Corp,Harvardville,East,Farmacia Minorista,Cheque,Entregado,141,4.22,595.02,0.0,0.0,595.02,113.05,708.07
TRX-000878,2022-07-10,2022,7,Q3,NecroCide Gel,Topico,Gel,LOTE-52972,2023-10-08,BioHazard Supplies,Edonia,Europe,Clínica Privada,Débito,Cancelado,242,10.65,2577.3,0.0,0.0,2577.3,489.69,3066.99
TRX-000879,2022-07-11,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-91353,2024-04-02,Spencer Labs,Mixcoatl,South,Distribuidor,Efectivo,Devuelto,220,122.64,26980.8,0.05,1349.04,25631.76,4870.03,30501.79
TRX-000880,2022-07-11,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-91767,2025-03-26,Umbrella Pharma S.A.,Arklay County,Midwest,Distribuidor,Transferencia,Entregado,126,6.9,869.4,0.0,0.0,869.4,165.19,1034.59
TRX-000881,2022-07-11,2022,7,Q3,Hemostabil,Coagulante,Inyectable,LOTE-77645,2025-06-24,Tricell Biomedical,Raccoon City,Midwest,Clínica Privada,Cheque,En tránsito,58,45.67,2648.86,0.0,0.0,2648.86,503.28,3152.14
TRX-000882,2022-07-11,2022,7,Q3,Aspirina 500mg,Analgesico,Tableta,LOTE-70890,2025-04-25,BioHazard Supplies,Edonia,Europe,Farmacia Minorista,Transferencia,Entregado,148,2.44,361.12,0.05,18.06,343.06,65.18,408.24
TRX-000883,2022-07-11,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-55977,2025-03-24,GenTech Medical,Sheena Island,Pacific,Hospital Público,Efectivo,En tránsito,476,19.9,9472.4,0.15,1420.86,8051.54,1529.79,9581.33
TRX-000884,2022-07-11,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-25071,2024-02-05,Paraguas Distribuciones,Raccoon City,Midwest,Farmacia Minorista,Transferencia,Devuelto,456,13.71,6251.76,0.15,937.76,5314.0,1009.66,6323.66
TRX-000885,2022-07-11,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-70325,2025-05-13,Tricell Biomedical,Arklay County,Midwest,Distribuidor,Cheque,Cancelado,317,14.07,4460.19,0.0,0.0,4460.19,847.44,5307.63
TRX-000886,2022-07-12,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-57287,2024-08-29,Civivan Laboratories,Arklay County,Midwest,Clínica Privada,Crédito,Cancelado,383,7.61,2914.63,0.0,0.0,2914.63,553.78,3468.41
TRX-000887,2022-07-13,2022,7,Q3,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-68389,2025-05-29,Civivan Laboratories,Mixcoatl,South,Hospital Público,Efectivo,Cancelado,361,4.54,1638.94,0.1,163.89,1475.05,280.26,1755.31
TRX-000888,2022-07-13,2022,7,Q3,Aspirina 500mg,Analgesico,Tableta,LOTE-91402,2024-03-11,WilPharma Corp,Edonia,Europe,Online,Débito,Entregado,423,2.61,1104.03,0.1,110.4,993.63,188.79,1182.42
TRX-000889,2022-07-13,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-13873,2023-10-30,BioHazard Supplies,Tall Oaks,East,Clínica Privada,Efectivo,En tránsito,1,7.25,7.25,0.0,0.0,7.25,1.38,8.63
TRX-000890,2022-07-13,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-35913,2025-02-18,Tricell Biomedical,Harvardville,East,Farmacia Minorista,Crédito,Entregado,387,9.3,3599.1,0.0,0.0,3599.1,683.83,4282.93
TRX-000891,2022-07-14,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-31934,2024-08-21,GenTech Medical,Harvardville,East,Online,Transferencia,Devuelto,461,35.7,16457.7,0.1,1645.77,14811.93,2814.27,17626.2
TRX-000892,2022-07-14,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-35770,2024-01-10,Umbrella Pharma S.A.,Raccoon City,Midwest,Clínica Privada,Transferencia,Entregado,348,8.32,2895.36,0.05,144.77,2750.59,522.61,3273.2
TRX-000893,2022-07-14,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-11803,2024-10-07,WilPharma Corp,Edonia,Europe,Hospital Público,Crédito,Cancelado,190,15.52,2948.8,0.0,0.0,2948.8,560.27,3509.07
TRX-000894,2022-07-15,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-82194,2024-06-20,Farmacéutica Arklay,Arklay County,Midwest,Farmacia Minorista,Débito,En tránsito,191,9.44,1803.04,0.0,0.0,1803.04,342.58,2145.62
TRX-000895,2022-07-15,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-78914,2024-08-21,Paraguas Distribuciones,Sheena Island,Pacific,Farmacia Minorista,Transferencia,Devuelto,369,137.68,50803.92,0.0,0.0,50803.92,9652.74,60456.66
TRX-000896,2022-07-15,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-80572,2025-06-28,GenTech Medical,Mixcoatl,South,Hospital Público,Efectivo,En tránsito,409,15.71,6425.39,0.15,963.81,5461.58,1037.7,6499.28
TRX-000897,2022-07-15,2022,7,Q3,CellRegen,Regenerador,Ampolla,LOTE-17430,2024-05-15,BioHazard Supplies,Arklay County,Midwest,Distribuidor,Efectivo,Cancelado,312,94.32,29427.84,0.0,0.0,29427.84,5591.29,35019.13
TRX-000898,2022-07-15,2022,7,Q3,ViraCure X,Antiviral,Tableta,LOTE-66878,2024-04-01,Spencer Labs,Lanshiang,Asia,Hospital Público,Transferencia,Entregado,417,20.87,8702.79,0.05,435.14,8267.65,1570.85,9838.5
TRX-000899,2022-07-15,2022,7,Q3,Aspirina 1000mg,Analgesico,Tableta,LOTE-10396,2024-02-28,Farmacéutica Arklay,Lanshiang,Asia,Distribuidor,Crédito,Cancelado,422,4.09,1725.98,0.0,0.0,1725.98,327.94,2053.92
TRX-000900,2022-07-15,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-89299,2025-02-28,Spencer Labs,Raccoon City,Midwest,Farmacia Minorista,Crédito,En tránsito,117,34.73,4063.41,0.15,609.51,3453.9,656.24,4110.14
TRX-000901,2022-07-16,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-47094,2023-08-24,BioHazard Supplies,Raccoon City,Midwest,Online,Crédito,Entregado,134,18.42,2468.28,0.15,370.24,2098.04,398.63,2496.67
TRX-000902,2022-07-16,2022,7,Q3,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-18786,2025-03-04,WilPharma Corp,Edonia,Europe,Clínica Privada,Efectivo,Devuelto,58,122.5,7105.0,0.1,710.5,6394.5,1214.96,7609.46
TRX-000903,2022-07-17,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-70929,2024-06-07,Civivan Laboratories,Lanshiang,Asia,Distribuidor,Transferencia,Cancelado,44,35.51,1562.44,0.1,156.24,1406.2,267.18,1673.38
TRX-000904,2022-07-17,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-54069,2023-09-20,Farmacéutica Arklay,Edonia,Europe,Hospital Público,Transferencia,Entregado,173,8.42,1456.66,0.15,218.5,1238.16,235.25,1473.41
TRX-000905,2022-07-17,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-11544,2025-04-21,Tricell Biomedical,Lanshiang,Asia,Online,Crédito,Entregado,160,16.72,2675.2,0.0,0.0,2675.2,508.29,3183.49
TRX-000906,2022-07-17,2022,7,Q3,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-32190,2025-03-27,GenTech Medical,Sheena Island,Pacific,Distribuidor,Efectivo,Cancelado,173,6.81,1178.13,0.15,176.72,1001.41,190.27,1191.68
TRX-000907,2022-07-17,2022,7,Q3,ViraCure X,Antiviral,Tableta,LOTE-46657,2024-06-25,GenTech Medical,Raccoon City,Midwest,Clínica Privada,Transferencia,En tránsito,317,21.61,6850.37,0.0,0.0,6850.37,1301.57,8151.94
TRX-000908,2022-07-18,2022,7,Q3,ThermoShield,Antipiretico,Jarabe,LOTE-25959,2024-08-23,WilPharma Corp,Raccoon City,Midwest,Distribuidor,Efectivo,Entregado,303,7.6,2302.8,0.0,0.0,2302.8,437.53,2740.33
TRX-000909,2022-07-18,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-38971,2024-08-31,WilPharma Corp,Arklay County,Midwest,Farmacia Minorista,Transferencia,Entregado,149,34.9,5200.1,0.05,260.01,4940.09,938.62,5878.71
TRX-000910,2022-07-18,2022,7,Q3,Aspirina 500mg,Analgesico,Tableta,LOTE-13148,2024-02-25,Spencer Labs,Harvardville,East,Clínica Privada,Crédito,En tránsito,80,2.33,186.4,0.15,27.96,158.44,30.1,188.54
TRX-000911,2022-07-18,2022,7,Q3,Neurovita Complex,Suplemento,Ampolla,LOTE-16170,2023-08-03,BioHazard Supplies,Harvardville,East,Clínica Privada,Crédito,Entregado,374,14.24,5325.76,0.15,798.86,4526.9,860.11,5387.01
TRX-000912,2022-07-18,2022,7,Q3,CellRegen,Regenerador,Ampolla,LOTE-68156,2023-09-19,Umbrella Pharma S.A.,Edonia,Europe,Distribuidor,Transferencia,Entregado,213,108.1,23025.3,0.05,1151.27,21874.03,4156.07,26030.1
TRX-000913,2022-07-18,2022,7,Q3,AntibioMax 500,Antibiotico,Capsula,LOTE-77270,2025-05-15,Spencer Labs,Mixcoatl,South,Farmacia Minorista,Débito,Cancelado,203,13.21,2681.63,0.0,0.0,2681.63,509.51,3191.14
TRX-000914,2022-07-18,2022,7,Q3,CalmEase 10mg,Sedante,Tableta,LOTE-91955,2024-08-24,Paraguas Distribuciones,Harvardville,East,Clínica Privada,Débito,Entregado,252,8.86,2232.72,0.1,223.27,2009.45,381.8,2391.25
TRX-000915,2022-07-18,2022,7,Q3,Betaferon Plus,Inmunomodulador,Capsula,LOTE-81599,2024-02-08,Tricell Biomedical,Raccoon City,Midwest,Clínica Privada,Cheque,Cancelado,229,33.43,7655.47,0.15,1148.32,6507.15,1236.36,7743.51
TRX-000916,2022-07-19,2022,7,Q3,OsseoFlex,Oseo,Tableta,LOTE-65469,2024-08-21,Paraguas Distribuciones,Harvardville,East,Clínica Privada,Transferencia,Entregado,164,18.4,3017.6,0.15,452.64,2564.96,487.34,3052.3
TRX-000917,2022-07-19,2022,7,Q3,Hemostabil,Coagulante,Inyectable,LOTE-74700,2023-12-14,Farmacéutica Arklay,Mixcoatl,South,Online,Transferencia,En tránsito,227,47.75,10839.25,0.05,541.96,10297.29,1956.49,12253.78
TRX-000918,2022-07-19,2022,7,Q3,ViraCure X,Antiviral,Tableta,LOTE-95147,2025-07-16,Umbrella Pharma S.A.,Mixcoatl,South,Farmacia Minorista,Transferencia,Entregado,147,21.06,3095.82,0.05,154.79,2941.03,558.8,3499.83
